title,link,description,cap_xet_xu,ap_dung_an_le,loai,dinh_chinh,thong_tin
Bản án:số 119 ngày 09/04/2024 của TAND TP. Hồ Chí Minh(14.05.2024),https://congbobanan.toaan.gov.vn/2ta1475621t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Vụ án ly hôn về mâu thuẫn gia đình,Sơ thẩm,Không,Hôn nhân và gia đình,0,Thông tin về vụ/việc:Ly hôn
Bản án:số 120 ngày 10/04/2024 của TAND TP. Hồ Chí Minh(14.05.2024),https://congbobanan.toaan.gov.vn/2ta1475640t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Vụ án ly hôn về mâu thuẫn gia đình,Sơ thẩm,Không,Hôn nhân và gia đình,0,Thông tin về vụ/việc:ly hôn
Bản án:số 142 ngày 29/02/2024 của TAND TP. Hồ Chí Minh(13.05.2024),https://congbobanan.toaan.gov.vn/2ta1475209t1cvn/chi-tiet-ban-an,"Quan hệ pháp luật:Đòi bồi thường thiệt hại ngoài hợp đồng về danh dự, nhân phẩm, uy tín",Phúc thẩm,Không,Dân sự,0,"Thông tin về vụ/việc:Tranh chấp bồi thường thiệt hại do danh dự, uy tín bị xâm phạm"
Bản án:số 283 ngày 08/04/2024 của TAND TP. Hồ Chí Minh(13.05.2024),https://congbobanan.toaan.gov.vn/2ta1475217t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp hợp đồng hợp tác,Phúc thẩm,Không,Dân sự,0,Thông tin về vụ/việc:tranh chấp hợp đồng hợp tác
Bản án:số 246 ngày 27/03/2024 của TAND TP. Hồ Chí Minh(13.05.2024),https://congbobanan.toaan.gov.vn/2ta1475222t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp liên quan đến yêu cầu tuyên bố văn bản công chứng vô hiệu,Phúc thẩm,Không,Dân sự,0,Thông tin về vụ/việc:Tranh chấp liên quan đến yêu cầu tuyên bố văn bản công chứng vô hiệu
Quyết định:số 282 ngày 08/04/2024 của TAND TP. Hồ Chí Minh(13.05.2024),https://congbobanan.toaan.gov.vn/2ta1475223t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp hợp đồng thuê nhà,Phúc thẩm,Không,Dân sự,0,Thông tin về vụ/việc:tranh chấp hợp đồng thuê nhà
Bản án:số 318 ngày 16/04/2024 của TAND TP. Hồ Chí Minh(13.05.2024),https://congbobanan.toaan.gov.vn/2ta1475227t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp hợp đồng chuyển nhượng quyền sử dụng đất,Phúc thẩm,Không,Dân sự,0,Thông tin về vụ/việc:tranh chấp hợp đồng chuyển nhượng quyền sử dụng đất
Bản án:số 361 ngày 25/04/2024 của TAND TP. Hồ Chí Minh(13.05.2024),https://congbobanan.toaan.gov.vn/2ta1475229t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Y/c tuyên bố văn bản công chứng vô hiệu,Phúc thẩm,Không,Dân sự,0,Thông tin về vụ/việc:tranh chấp yêu cầu tuyên bố văn bản công chứng
Bản án:số 55 ngày 07/05/2024 của TAND TP. Hồ Chí Minh(13.05.2024),https://congbobanan.toaan.gov.vn/2ta1475006t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp về thay đổi người trực tiếp nuôi con sau khi ly hôn,Phúc thẩm,Không,Hôn nhân và gia đình,0,Thông tin về vụ/việc:Nguyên đơn bà Nguyễn Thị T khởi kiện bị đơn ông Lê Hoàng V về việc tranh chấp về thay đổi người trực tiếp nuôi con sau ly hôn.
Quyết định:số 58 ngày 22/02/2024 của TAND TP. Hồ Chí Minh(09.05.2024),https://congbobanan.toaan.gov.vn/2ta1472804t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Yêu cầu công nhận thuận tình ly hôn...,Sơ thẩm,Không,Hôn nhân và gia đình,0,Thông tin về vụ/việc:Người yêu cầu giải quyết việc dân sự: Ông Nguyễn Văn K và Bà Phạm Thị Ngọc T yêu cầu công nhận thuận tình ly hôn và thỏa thuận nuôi con.
Bản án:số 71 ngày 29/02/2024 của TAND TP. Hồ Chí Minh(09.05.2024),https://congbobanan.toaan.gov.vn/2ta1472652t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Vụ án ly hôn về mâu thuẫn gia đình,Sơ thẩm,Không,Hôn nhân và gia đình,0,Thông tin về vụ/việc:ly hôn
Bản án:số 96 ngày 25/03/2024 của TAND TP. Hồ Chí Minh(09.05.2024),https://congbobanan.toaan.gov.vn/2ta1472661t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Vụ án ly hôn về mâu thuẫn gia đình,Sơ thẩm,Không,Hôn nhân và gia đình,0,Thông tin về vụ/việc:ly hôn
Bản án:số 95 ngày 22/03/2024 của TAND TP. Hồ Chí Minh(09.05.2024),https://congbobanan.toaan.gov.vn/2ta1472664t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Vụ án ly hôn về mâu thuẫn gia đình,Sơ thẩm,Không,Hôn nhân và gia đình,0,Thông tin về vụ/việc:ly hôn
Bản án:số 111 ngày 02/04/2024 của TAND TP. Hồ Chí Minh(09.05.2024),https://congbobanan.toaan.gov.vn/2ta1472671t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Vụ án ly hôn về mâu thuẫn gia đình,Sơ thẩm,Không,Hôn nhân và gia đình,0,Thông tin về vụ/việc:ly hôn
Quyết định:số 21 ngày 11/01/2024 của TAND TP. Hồ Chí Minh(09.05.2024),https://congbobanan.toaan.gov.vn/2ta1472632t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp về thừa kế tài sản,Sơ thẩm,Không,Dân sự,0,Thông tin về vụ/việc:Nguyên đơn Ông Phan Văn P khởi kiện bị đơn ông Cao Trùng D (Cao Văn S) về việc tranh chấp về thừa kế tài sản.
Bản án:số 19 ngày 25/01/2024 của TAND TP. Hồ Chí Minh(08.05.2024),https://congbobanan.toaan.gov.vn/2ta1472375t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Vụ án ly hôn về mâu thuẫn gia đình,Phúc thẩm,Không,Hôn nhân và gia đình,0,Thông tin về vụ/việc:NGUYÊN ĐƠN NGUYỄN QUỐC ĐẠT KHỞI KIỆN LY HÔN BỊ ĐƠN NGUYỄN THỊ HOAI T
Quyết định:số 64 ngày 27/02/2024 của TAND TP. Hồ Chí Minh(08.05.2024),https://congbobanan.toaan.gov.vn/2ta1472057t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Yêu cầu công nhận thuận tình ly hôn...,Sơ thẩm,Không,Hôn nhân và gia đình,0,Thông tin về vụ/việc:TTLH
Bản án:số 39 ngày 11/04/2024 của TAND TP. Hồ Chí Minh(08.05.2024),https://congbobanan.toaan.gov.vn/2ta1472082t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp về chia tài sản khi ly hôn,Phúc thẩm,Không,Hôn nhân và gia đình,0,"Thông tin về vụ/việc:LH, TÀI SẢN"
Bản án:số 53 ngày 03/05/2024 của TAND TP. Hồ Chí Minh(08.05.2024),https://congbobanan.toaan.gov.vn/2ta1472084t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp về chia tài sản khi ly hôn,Phúc thẩm,Không,Hôn nhân và gia đình,0,"Thông tin về vụ/việc:LH, TS"
Quyết định:số 70 ngày 29/02/2024 của TAND TP. Hồ Chí Minh(08.05.2024),https://congbobanan.toaan.gov.vn/2ta1472095t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Vụ án ly hôn về mâu thuẫn gia đình,Sơ thẩm,Không,Hôn nhân và gia đình,0,Thông tin về vụ/việc:lh
Bản án:số 72 ngày 04/03/2024 của TAND TP. Hồ Chí Minh(08.05.2024),https://congbobanan.toaan.gov.vn/2ta1472116t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Vụ án ly hôn về mâu thuẫn gia đình,Sơ thẩm,Không,Hôn nhân và gia đình,0,Thông tin về vụ/việc:lh
Bản án:số 73 ngày 05/03/2024 của TAND TP. Hồ Chí Minh(08.05.2024),https://congbobanan.toaan.gov.vn/2ta1472133t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Vụ án ly hôn về mâu thuẫn gia đình,Sơ thẩm,Không,Hôn nhân và gia đình,0,Thông tin về vụ/việc:lh
Quyết định:số 94 ngày 22/03/2024 của TAND TP. Hồ Chí Minh(08.05.2024),https://congbobanan.toaan.gov.vn/2ta1472161t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Vụ án ly hôn về mâu thuẫn gia đình,Sơ thẩm,Không,Hôn nhân và gia đình,0,Thông tin về vụ/việc:lh
Bản án:số 07 ngày 11/01/2024 của TAND TP. Hồ Chí Minh(08.05.2024),https://congbobanan.toaan.gov.vn/2ta1471885t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Vụ án ly hôn về mâu thuẫn gia đình,Sơ thẩm,Không,Hôn nhân và gia đình,0,Thông tin về vụ/việc:LH
Quyết định:số 27 ngày 26/01/2024 của TAND TP. Hồ Chí Minh(08.05.2024),https://congbobanan.toaan.gov.vn/2ta1471908t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Vụ án ly hôn về mâu thuẫn gia đình,Sơ thẩm,Không,Hôn nhân và gia đình,0,Thông tin về vụ/việc:LH
Quyết định:số 31 ngày 31/01/2024 của TAND TP. Hồ Chí Minh(08.05.2024),https://congbobanan.toaan.gov.vn/2ta1471912t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Vụ án ly hôn về mâu thuẫn gia đình,Sơ thẩm,Không,Hôn nhân và gia đình,0,Thông tin về vụ/việc:LH
Bản án:số 32 ngày 01/02/2024 của TAND TP. Hồ Chí Minh(07.05.2024),https://congbobanan.toaan.gov.vn/2ta1471615t1cvn/chi-tiet-ban-an,"Quan hệ pháp luật:Tranh chấp về thuê, cho thuê, thuê mua",Phúc thẩm,Không,Kinh doanh thương mại,0,Thông tin về vụ/việc:Giữ nguyên bản án sơ thẩm
Bản án:số 29 ngày 30/01/2024 của TAND TP. Hồ Chí Minh(07.05.2024),https://congbobanan.toaan.gov.vn/2ta1471627t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp về xây dựng,Phúc thẩm,Không,Kinh doanh thương mại,0,Thông tin về vụ/việc:Hủy bản án sơ thẩm và giao hồ sơ cho Tòa án cấp sơ thẩm giải quyết lại
Bản án:số 50 ngày 24/04/2024 của TAND TP. Hồ Chí Minh(07.05.2024),https://congbobanan.toaan.gov.vn/2ta1471184t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Vụ án ly hôn về mâu thuẫn gia đình,Phúc thẩm,Không,Hôn nhân và gia đình,0,Thông tin về vụ/việc:ly hôn
Bản án:số 309/2024/DS-PT ngày 16/04/2024 của TAND TP. Hồ Chí Minh(07.05.2024),https://congbobanan.toaan.gov.vn/2ta1471007t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp hợp đồng vay tài sản,Phúc thẩm,Không,Dân sự,0,"Thông tin về vụ/việc:bà Nguyễn Thị Lan A khởi kiện Trường Tiểu học, Trung học cơ sở và Trung học phổ thông Quốc tế M"
Bản án:số 45 ngày 22/04/2024 của TAND TP. Hồ Chí Minh(06.05.2024),https://congbobanan.toaan.gov.vn/2ta1470027t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Vụ án ly hôn về mâu thuẫn gia đình,Phúc thẩm,Không,Hôn nhân và gia đình,0,Thông tin về vụ/việc:ly hôn
Quyết định:số 269/2024/DS-PT ngày 29/03/2024 của TAND TP. Hồ Chí Minh(01.05.2024),https://congbobanan.toaan.gov.vn/2ta1454877t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp hợp đồng chuyển nhượng quyền sử dụng đất,Phúc thẩm,Không,Dân sự,0,Thông tin về vụ/việc:Tranh chấp hợp đồng chuyển nhượng quyền sử dụng đất
Bản án:số 36/2024/LĐ-PT ngày 28/03/2024 của TAND TP. Hồ Chí Minh(01.05.2024),https://congbobanan.toaan.gov.vn/2ta1460253t1cvn/chi-tiet-ban-an,"Quan hệ pháp luật:Tranh chấp về xử lý kỷ luật, sa thải, đơn phương chấm dứt hợp đồng lao động",Phúc thẩm,Không,Lao động,0,Thông tin về vụ/việc:Đơn phương chấm dứt hợp đồng lao động
Bản án:số 38/2024/LĐ-PT ngày 29/03/2024 của TAND TP. Hồ Chí Minh(01.05.2024),https://congbobanan.toaan.gov.vn/2ta1461080t1cvn/chi-tiet-ban-an,"Quan hệ pháp luật:Tranh chấp về xử lý kỷ luật, sa thải, đơn phương chấm dứt hợp đồng lao động",Phúc thẩm,Không,Lao động,0,Thông tin về vụ/việc:Tranh chấp đơn phương chấm dứt hợp đồng lao động
Bản án:số 169 ngày 12/03/2024 của TAND TP. Hồ Chí Minh(26.04.2024),https://congbobanan.toaan.gov.vn/2ta1464678t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp hợp đồng vay tài sản,Phúc thẩm,Không,Dân sự,0,Thông tin về vụ/việc:Tranh chấp hợp đồng vay tài sản
Bản án:số 258 ngày 29/03/2024 của TAND TP. Hồ Chí Minh(26.04.2024),https://congbobanan.toaan.gov.vn/2ta1464617t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp hợp đồng mua bán nhà,Phúc thẩm,Không,Dân sự,0,Thông tin về vụ/việc:Tranh chấp hợp đồng mua bán nhà
Bản án:số 23 ngày 29/01/2024 của TAND TP. Hồ Chí Minh(20.04.2024),https://congbobanan.toaan.gov.vn/2ta1459749t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp về cung ứng dịch vụ,Phúc thẩm,Không,Kinh doanh thương mại,0,"Thông tin về vụ/việc:Hủy bản án sơ thẩm, giao hồ sơ về tòa quận xử lại theo thủ tục sơ thẩm"
Quyết định:số 112 ngày 02/04/2024 của TAND TP. Hồ Chí Minh(19.04.2024),https://congbobanan.toaan.gov.vn/2ta1458933t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Vụ án ly hôn về mâu thuẫn gia đình,Sơ thẩm,Không,Hôn nhân và gia đình,0,"Thông tin về vụ/việc:ly hôn, chia tài sản"
Quyết định:số 30 ngày 14/03/2024 của TAND TP. Hồ Chí Minh(19.04.2024),https://congbobanan.toaan.gov.vn/2ta1458935t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp về thay đổi người trực tiếp nuôi con sau khi ly hôn,Phúc thẩm,Không,Hôn nhân và gia đình,0,Thông tin về vụ/việc:tranh chấp thay đổi nuôi con
Bản án:số 31 ngày 19/03/2024 của TAND TP. Hồ Chí Minh(19.04.2024),https://congbobanan.toaan.gov.vn/2ta1458936t1cvn/chi-tiet-ban-an,"Quan hệ pháp luật:Tranh chấp về nuôi con, chia tài sản của nam, nữ chung sống với nhau như vợ chồng mà không đăng ký kết hôn hoặc hủy kết hôn trái pháp luật",Phúc thẩm,Không,Hôn nhân và gia đình,0,Thông tin về vụ/việc:không công nhận quan hệ vợ chồng
Bản án:số 48 ngày 16/01/2024 của TAND TP. Hồ Chí Minh(13.04.2024),https://congbobanan.toaan.gov.vn/2ta1456065t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp quyền sử dụng đất,Phúc thẩm,Không,Dân sự,0,"Thông tin về vụ/việc:Chấp nhận kháng cáo của bị đơn bà Nguyễn Thị M1
- Hủy Bản án dân ựs ơs thẩm ốs 368/2023/DS-ST ngày 13/9/2023 của Tòa án
Nhân dân Quận 12, Thành phố Hồ Chí Mnih về việc ""Tranh chấp quyền sử dụng đất"":
- Giao hồ sơ dân sự phúc thẩm thụ ýl số 591/2023/TLPT-DS ngày 20/11/2023 của Tòa án Nhân dân Thành phố Hồ Chí Mnih về Tòa án Nhân dân Quận 12, Thành phố Hồ Chí Minh xét ửx lại theo thẩm quyền."
Bản án:số 33 ngày 29/01/2024 của TAND TP. Hồ Chí Minh(12.04.2024),https://congbobanan.toaan.gov.vn/2ta1455496t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Vụ án ly hôn về mâu thuẫn gia đình,Sơ thẩm,Không,Hôn nhân và gia đình,0,"Thông tin về vụ/việc:Nguyên đơn bà Nguyễn Thị Ngọc L khởi kiện bị đơn ông Đào Hải L1 do thời gian đầu chung sống nhưng sau đó xa cách về mặt địa lý nên việc liên lạc không còn thường xuyên. Đến nay, tình cảm vợ chồng giữa bà và ông L1 đã không còn, bà khởi kiện yêu cầu Tòa án giải quyết cho bà được ly hôn ông L1 để ổn định cuộc sống"
Bản án:số 04 ngày 10/01/2024 của TAND TP. Hồ Chí Minh(12.04.2024),https://congbobanan.toaan.gov.vn/2ta1455497t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Vụ án ly hôn về mâu thuẫn gia đình,Sơ thẩm,Không,Hôn nhân và gia đình,0,Thông tin về vụ/việc:Nguyên đơn ông Lê Hữu Đ khởi kiện bị đơn bà Nguyễn Thị Mỹ T về việc ly hôn và tranh chấp về nuôi con
Bản án:số 23/2024/HS-ST ngày 16/01/2024 của TAND TP. Hồ Chí Minh(11.04.2024),https://congbobanan.toaan.gov.vn/2ta1454768t1cvn/chi-tiet-ban-an,"Nguyễn Hữu T1 và đồng phạm - phạm tội mua bán trái phép chất ma túy 
                     (điều 251 Luật sửa đổi, bổ sung một số điều của BLHS năm 2015)",Sơ thẩm,Không,Hình sự,0,Thông tin về vụ án:Mua bán trái phép chất ma túy
Bản án:số 13/2024/HS-ST ngày 10/01/2024 của TAND TP. Hồ Chí Minh(11.04.2024),https://congbobanan.toaan.gov.vn/2ta1454767t1cvn/chi-tiet-ban-an,"Đỗ Thị Thúy N - phạm tội tham ô tài sản 
                     (điều 353 Luật sửa đổi, bổ sung một số điều của BLHS năm 2015)",Sơ thẩm,Không,Hình sự,0,Thông tin về vụ án:Tham ô tài sản
Bản án:số 09/2024/HS-ST ngày 09/01/2024 của TAND TP. Hồ Chí Minh(11.04.2024),https://congbobanan.toaan.gov.vn/2ta1454766t1cvn/chi-tiet-ban-an,"Nguyễn Thị Ngọc T và đồng phạm - phạm tội mua bán trái phép chất ma túy 
                     (điều 251 Luật sửa đổi, bổ sung một số điều của BLHS năm 2015)",Sơ thẩm,Không,Hình sự,0,Thông tin về vụ án:Mua bán trái phép chất ma túy
Bản án:số 04/2024/HS-ST ngày 04/01/2024 của TAND TP. Hồ Chí Minh(11.04.2024),https://congbobanan.toaan.gov.vn/2ta1454753t1cvn/chi-tiet-ban-an,"Cao Thanh N - phạm tội lừa đảo chiếm đoạt tài sản 
                     (điều 174 Luật sửa đổi, bổ sung một số điều của BLHS năm 2015)",Sơ thẩm,Không,Hình sự,0,Thông tin về vụ án:Lừa đảo chiếm đoạt tài sản
Bản án:số 89 ngày 25/01/2024 của TAND TP. Hồ Chí Minh(10.04.2024),https://congbobanan.toaan.gov.vn/2ta1453945t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Đòi bồi thường thiệt hại ngoài hợp đồng về tài sản,Phúc thẩm,Không,Dân sự,0,"Thông tin về vụ/việc:Không chấp nhận kháng cáo của nguyên đơn bà Phạm Thị T; Giữ nguyên Bản án dân sự sơ thẩm số 24/2023/DS-ST ngày 11/9/2023 của Tòa án Nhân dân huyện Cần Giờ, Thành phố Hồ Chí Minh"
Quyết định:số 112 ngày 01/02/2024 của TAND TP. Hồ Chí Minh(10.04.2024),https://congbobanan.toaan.gov.vn/2ta1453984t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp đất đai,Phúc thẩm,Không,Dân sự,0,"Thông tin về vụ/việc:Đình chỉ xét xử phúc thẩm vụ án dân sự thụ lý số: 726/2023/TLPT-DS ngày 29/12/2023, về việc “tranh chấp quyền sử dụng đất”"
Bản án:số 60 ngày 19/01/2024 của TAND TP. Hồ Chí Minh(10.04.2024),https://congbobanan.toaan.gov.vn/2ta1454001t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp hợp đồng đặt cọc,Phúc thẩm,Không,Dân sự,0,"Thông tin về vụ/việc:Chấp nhận kháng cáo của bị đơn bà Nguyễn Thị T1; Sửa Bản án dân sự sơ thẩm số 517/2023/DS-ST ngày 15/9/2023 của Tòa án Nhân dân quận Bình Tân, thành phố Hồ Chí Minh;
Không chấp nhận toàn bộ yêu cầu khởi kiện của nguyên đơn bà Lê Thị T; Tuyên bố Hợp đồng thỏa thuận chuyển nhượng nhà và QSDĐ ngày 10/10/2019 lập giữa bà Nguyễn Thị T1 và bà Lê Thị T là vô hiệu nên bị hủy bỏ."
Bản án:số 10 ngày 11/01/2024 của TAND TP. Hồ Chí Minh(09.04.2024),https://congbobanan.toaan.gov.vn/2ta1453110t1cvn/chi-tiet-ban-an,"Nguyễn Nhật Y - phạm tội trộm cắp tài sản 
                     (điều 173 Luật sửa đổi, bổ sung một số điều của BLHS năm 2015)",Phúc thẩm,Không,Hình sự,0,"Thông tin về vụ án:Nguyễn Nhật Y bị Tòa án cấp phúc thẩm xử phạt 06 tháng tù về tội ""Trộm cắp tài sản"""
